ID	Name	ISO639P3code	Classification
sara1319	Sara Kaba	sbz	cent2225/sara1341/sbbo1237/nucl1719/sara1349/sara1318/barh1234/sara1348
keng1240	Kenga	kyq	cent2225/sara1341/sbbo1237/nucl1719/sara1349/bagi1248
bagi1246	Bagirmi	bmi	cent2225/sara1341/sbbo1237/nucl1719/sara1349/bagi1248
jaya1242	Jaya	jyy	cent2225/sara1341/sbbo1237/nucl1719/sara1349/bagi1248/moro1296
bera1261	Berakou	bxv	cent2225/sara1341/sbbo1237/nucl1719/sara1349/bagi1248/moro1296/naba1258
naba1253	Naba	mne	cent2225/sara1341/sbbo1237/nucl1719/sara1349/bagi1248/moro1296/naba1258
gula1269	Gula (Chad)	glu	cent2225/sara1341/sbbo1237/nucl1719/sara1349/bagi1248/moro1296/bayo1261
moro1281	Morom	bdo	cent2225/sara1341/sbbo1237/nucl1719/sara1349/bagi1248/moro1296/bayo1261
ndoo1242	Ndo	ndp	cent2225/memb1239
mang1396	Mangbutu	mdk	cent2225/memb1239/mang1425
mamv1243	Mamvu	mdi	cent2225/memb1239/mang1425
mvub1239	Mvuba	mxh	cent2225/memb1239/mang1425/lese1245
efee1239	Efe	efe	cent2225/memb1239/mang1425/lese1245
bend1260	Bendi	bct	cent2225/memb1239/mang1425/lese1245
lese1243	Lese	les	cent2225/memb1239/mang1425/lese1245
birr1240	Birri	bvq	cent2225/memb1239/uncl1501
keny1241	Kenya-Somali Sign Language	xki	sign1238/deaf1237
zamb1239	Zambian Sign Language	zsl	sign1238/deaf1237
pena1248	Penang Sign Language	psg	sign1238/deaf1237
pers1244	Zaban Eshareh Irani	psc	sign1238/deaf1237
maur1240	Mauritian Sign Language	lsy	sign1238/deaf1237
tibe1277	Tibetan Sign Language	lsn	sign1238/deaf1237
afgh1239	Afghan Sign Language	afg	sign1238/deaf1237
tanz1238	Tanzanian Sign Language	tza	sign1238/deaf1237
guat1249	Guatemalan Sign Language	gsm	sign1238/deaf1237
moza1235	Mozambican Sign Language	mzy	sign1238/deaf1237
arge1236	Argentine Sign Language	aed	sign1238/deaf1237
alba1271	Albanian Sign Language	sqk	sign1238/deaf1237
sril1237	Sri Lankan Sign Language	sqs	sign1238/deaf1237
nica1238	Nicaraguan Sign Language	ncs	sign1238/deaf1237
camb1244	Cambodian Sign Language	csx	sign1238/deaf1237
mala1549	Malawian Sign Language	lws	sign1238/deaf1237
bama1249	Langue de Signes Malienne	bog	sign1238/deaf1237
malt1238	Maltese Sign Language	mdl	sign1238/deaf1237
salv1237	Salvadoran Sign Language	esn	sign1238/deaf1237
turk1288	Turkish Sign Language	tsm	sign1238/deaf1237
haus1246	Hausa Sign Language	hsl	sign1238/deaf1237
zimb1247	Zimbabwe Sign Language	zib	sign1238/deaf1237
chil1264	Chilean Sign Language	csg	sign1238/deaf1237/chil1284
urug1238	Uruguayan Sign Language	ugy	sign1238/deaf1237/chil1284/para1321
para1318	Paraguayan Sign Language	pys	sign1238/deaf1237/chil1284/para1321
port1277	Portuguese Sign Language	psr	sign1238/deaf1237/swed1257
swed1236	Swedish Sign Language	swl	sign1238/deaf1237/swed1257
finn1310	Finnish Sign Language	fse	sign1238/deaf1237/swed1257/finn1319
finl1235	Finland-Swedish Sign Language	fss	sign1238/deaf1237/swed1257/finn1319
taiw1241	Taiwan Sign Language	tss	sign1238/deaf1237/jsli1234
kore1273	Korean Sign Language	kvk	sign1238/deaf1237/jsli1234
japa1238	Japanese Sign Language	jsl	sign1238/deaf1237/jsli1234
nepa1250	Nepalese Sign Language	nsp	sign1238/deaf1237/indo1331
indi1237	Indian Sign Language	ins	sign1238/deaf1237/indo1331/indo1332
paki1242	Pakistan Sign Language	pks	sign1238/deaf1237/indo1331/indo1332
span1263	Spanish Sign Language	ssp	sign1238/deaf1237/span1269
vene1237	Venezuelan Sign Language	vsl	sign1238/deaf1237/span1269
esto1238	Estonian Sign Language	eso	sign1238/deaf1237/russ1270
russ1255	Russian-Tajik Sign Language	rsl	sign1238/deaf1237/russ1270/nucl1824
mold1243	Moldova Sign Language	vsi	sign1238/deaf1237/russ1270/nucl1824
lith1236	Lithuanian Sign Language	lls	sign1238/deaf1237/russ1270/nucl1824
ukra1235	Ukrainian Sign Language	ukl	sign1238/deaf1237/russ1270/nucl1824
mong1264	Mongolian Sign Language	msr	sign1238/deaf1237/russ1270/nucl1824
gree1271	Greek Sign Language	gss	sign1238/deaf1237/lsfi1234
iris1235	Irish Sign Language	isg	sign1238/deaf1237/lsfi1234
alge1235	Algerian Sign Language	asp	sign1238/deaf1237/lsfi1234
swis1241	Swiss-French Sign Language	ssr	sign1238/deaf1237/lsfi1234
mexi1237	Mexican Sign Language	mfs	sign1238/deaf1237/lsfi1234
hawa1235	Hawai'i Sign Language	hps	sign1238/deaf1237/lsfi1234
aust1252	Austrian Sign Language	asq	sign1238/deaf1237/lsfi1234
latv1245	Latvian Sign Language	lsl	sign1238/deaf1237/lsfi1234
fren1243	French Sign Language	fsl	sign1238/deaf1237/lsfi1234
poli1259	Polish Sign Language	pso	sign1238/deaf1237/lsfi1234
braz1236	Brazilian Sign Language	bzs	sign1238/deaf1237/lsfi1234
mada1271	Madagascar Sign Language	mzc	sign1238/deaf1237/lsfi1234/west2993/norw1261
norw1255	Norwegian Sign Language	nsl	sign1238/deaf1237/lsfi1234/west2993/norw1261
dani1246	Danish Sign Language	dsl	sign1238/deaf1237/lsfi1234/west2993/dani1289
icel1236	Icelandic Sign Language	icl	sign1238/deaf1237/lsfi1234/west2993/dani1289
swis1235	Swiss-Italian Sign Language	slf	sign1238/deaf1237/lsfi1234/ital1288
ital1275	Italian Sign Language	ise	sign1238/deaf1237/lsfi1234/ital1288
tuni1249	Tunisian Sign Language	tse	sign1238/deaf1237/lsfi1234/ital1288
vale1251	Valencian Sign Language	vsv	sign1238/deaf1237/lsfi1234/cata1287
cata1241	Catalan Sign Language	csc	sign1238/deaf1237/lsfi1234/cata1287
dutc1253	Dutch Sign Language	dse	sign1238/deaf1237/lsfi1234/dutc1259
vlaa1235	Vlaamse Gebarentaal	vgt	sign1238/deaf1237/lsfi1234/dutc1259/belg1242
lang1248	Langue des signes de Belgique Francophone	sfb	sign1238/deaf1237/lsfi1234/dutc1259/belg1242
bulg1240	Bulgarian Sign Language	bqn	sign1238/deaf1237/lsfi1234/cent2306
roma1324	Romanian Sign Language	rms	sign1238/deaf1237/lsfi1234/cent2306
slov1263	Slovakian Sign Language	svk	sign1238/deaf1237/lsfi1234/cent2306
hung1263	Hungarian Sign Language	hsh	sign1238/deaf1237/lsfi1234/cent2306
czec1253	Czech Sign Language	cse	sign1238/deaf1237/lsfi1234/cent2306
yugo1238	Yugoslavian Sign Language	ysl	sign1238/deaf1237/lsfi1234/yugo1239
croa1242	Croatian Sign Language	csq	sign1238/deaf1237/lsfi1234/yugo1239
moro1242	Moroccan Sign Language	xms	sign1238/deaf1237/lsfi1234/asli1244
phil1239	Philippine Sign Language	psp	sign1238/deaf1237/lsfi1234/asli1244
guin1250	Guinean Sign Language	gus	sign1238/deaf1237/lsfi1234/asli1244
domi1236	Dominican Sign Language	doq	sign1238/deaf1237/lsfi1234/asli1244
ethi1238	Ethiopian Sign Language	eth	sign1238/deaf1237/lsfi1234/asli1244
thai1240	Thai Sign Language	tsq	sign1238/deaf1237/lsfi1234/asli1244
queb1245	Quebec Sign Language	fcs	sign1238/deaf1237/lsfi1234/asli1244
ghan1235	Ghanaian Sign Language	gse	sign1238/deaf1237/lsfi1234/asli1244
puer1237	Puerto Rican Sign Language	psl	sign1238/deaf1237/lsfi1234/asli1244
sier1246	Sierra Leone Sign Language	sgx	sign1238/deaf1237/lsfi1234/asli1244
jama1263	Jamaican Sign Language	jls	sign1238/deaf1237/lsfi1234/asli1244/amer1258
trin1277	Modern Trinidad and Tobago Sign Language	lst	sign1238/deaf1237/lsfi1234/asli1244/amer1258
amer1248	American Sign Language	ase	sign1238/deaf1237/lsfi1234/asli1244/amer1258
mala1412	Malaysian Sign Language	xml	sign1238/deaf1237/lsfi1234/asli1244/mala1548
sela1253	Selangor Sign Language	kgi	sign1238/deaf1237/lsfi1234/asli1244/mala1548
indo1291	Jakartan Sign Language	inl	sign1238/deaf1237/lsfi1234/asli1244/mala1548/indo1333
rwan1246	Rwandan Sign Language	rsn	sign1238/deaf1237/lsfi1234/asli1244/ugan1244
ugan1238	Ugandan Sign Language	ugn	sign1238/deaf1237/lsfi1234/asli1244/ugan1244
chad1238	Chadian Sign Language	cds	sign1238/deaf1237/lsfi1234/asli1244/nige1259
nige1240	Nigerian Sign Language	nsi	sign1238/deaf1237/lsfi1234/asli1244/nige1259
cost1249	Costa Rican Sign Language	csr	sign1238/deaf1237/lsfi1234/asli1244/cost1251
pana1308	Panamanian Sign Language	lsp	sign1238/deaf1237/lsfi1234/asli1244/cost1251
hond1239	Honduras Sign Language	hds	sign1238/deaf1237/lsfi1234/asli1244/cost1251
ecua1243	Ecuadorian Sign Language	ecs	sign1238/deaf1237/lsfi1234/asli1244/west2886
boli1236	Bolivian Sign Language	bvl	sign1238/deaf1237/lsfi1234/asli1244/west2886
colo1249	Colombian Sign Language	csn	sign1238/deaf1237/lsfi1234/asli1244/west2886
peru1235	Peruvian Sign Language	prl	sign1238/deaf1237/lsfi1234/asli1244/west2886/peru1236
mari1381	Maritime Sign Language	nsr	sign1238/deaf1237/bsli1234
newz1236	New Zealand Sign Language	nzs	sign1238/deaf1237/bsli1234/banz1243
brit1235	British Sign Language	bfi	sign1238/deaf1237/bsli1234/banz1243
aust1271	Auslan	asf	sign1238/deaf1237/bsli1234/banz1243/aust1310
papu1255	Papua New Guinean Sign Language	pgz	sign1238/deaf1237/bsli1234/banz1243/aust1310
sout1404	South African Sign Language	sfs	sign1238/deaf1237/bsli1234/sout3228
nami1249	Namibian Sign Language	nbs	sign1238/deaf1237/bsli1234/sout3228
haip1238	Haiphong Sign Language	haf	sign1238/deaf1237/oldc1249
chia1237	Chiangmai Sign Language	csd	sign1238/deaf1237/oldc1249/oldc1250
swis1240	Swiss-German Sign Language	sgg	sign1238/deaf1237/dgsi1234
germ1281	German Sign Language	gsg	sign1238/deaf1237/dgsi1234
isra1236	Israeli Sign Language	isr	sign1238/deaf1237/dgsi1234
chin1283	Chinese Sign Language	csl	sign1238/deaf1237/csli1234/nucl1761
hong1241	Hong Kong-Macau Sign Language	hks	sign1238/deaf1237/csli1234/nucl1761
hoch1237	Ho Chi Minh City Sign Language	hos	sign1238/deaf1237/csli1234/haho1238
hano1243	Hanoi Sign Language	hab	sign1238/deaf1237/csli1234/haho1238
saud1238	Saudi Arabian Sign Language	sdl	sign1238/deaf1237/arab1398
liby1235	Libyan Sign Language	lbs	sign1238/deaf1237/arab1398
egyp1238	Egypt Sign Language	esl	sign1238/deaf1237/arab1398
jord1238	Levantine Arabic Sign Language	jos	sign1238/deaf1237/arab1398/leva1240
cuba1235	Cuba Sign Language	csf	sign1238/deaf1237/unun9986
yang1309	Yangon Myanmar Sign Language	ysm	sign1238/deaf1237/myan1234
seyc1234	Seychelles Sign Language	lsw	sign1238/vill1244
sivi1235	Sivia Sign Language	lsv	sign1238/vill1244
juml1239	Jumla Sign Language	jus	sign1238/vill1244
brun1247	Brunca Sign Language	rnb	sign1238/vill1244
adam1238	Adamorobe Sign Language	ads	sign1238/vill1244
brib1244	Bribri Sign Language	rib	sign1238/vill1244
guin1260	Guinea-Bissau Sign Language	lgs	sign1238/vill1244
mart1251	Martha's Vineyard Sign Language	mre	sign1238/vill1244
ghar1240	Ghardaia Sign Language	ajs	sign1238/vill1244
solo1262	Solomon Islands Sign Language	szs	sign1238/vill1244
amam1247	Amami O Shima Sign Language	jks	sign1238/vill1244
beng1239	Kata Kolok	bqy	sign1238/vill1244
urub1243	Urubú-Kaapor Sign Language	uks	sign1238/vill1244
mard1245	Mardin Sign Language	dsz	sign1238/vill1244
oldk1238	Old Kentish Sign Language	okl	sign1238/vill1244
alsa1242	Al-Sayyid Bedouin Sign Language	syy	sign1238/vill1244
kafr1234	Kafr Qasem Sign Language	sqx	sign1238/vill1244
ghan1245	Ghandruk Sign Language	gds	sign1238/vill1244
tebu1240	Tebul Sign Language	tsy	sign1238/vill1244
inui1247	Inuit Sign Language	iks	sign1238/vill1244
jhan1234	Jhankot Sign Language	jhs	sign1238/vill1244
jama1256	Jamaican Country Sign Language	jcs	sign1238/vill1244
miri1273	Miriwoong Sign Language	rsm	sign1238/vill1244
bank1251	Ban Khor Sign Language	bfk	sign1238/vill1244
alba1273	Albarradas Sign Language	lsc	sign1238/vill1244
yoln1234	Yolngu Sign Language	ygs	sign1238/vill1244
miya1268	Miyakubo Sign Language	ehs	sign1238/vill1244
yuca1236	Yucatec Maya Sign Language	msd	sign1238/vill1244/meem1234
prov1243	Providencia Sign Language	prz	sign1238/vill1244/prov1248
inte1259	International Sign	ils	sign1238/pidg1253
arme1259	Armenian Sign Language	aen	sign1238/auxi1235
mona1241	Monastic Sign Language	mzg	sign1238/auxi1235
aust1253	Australian Aborigines Sign Language	asw	sign1238/auxi1235
plai1235	Plains Indian Sign Language	psd	sign1238/auxi1235
nayi1243	Nayi	noz	dizo1235
dizi1235	Dizin	mdx	dizo1235
shek1245	Sheko	she	dizo1235
hata1243	Hatam	had	hata1242
yoku1256	Northern Yokuts	yok	yoku1255/gene1243/nimy1236
kamo1255	Kamoro	kgq	nucl1709/cent2116/asma1256
semp1241	Sempan	xse	nucl1709/cent2116/asma1256
kamb1302	Kamberau	irx	nucl1709/cent2116/asma1256/saba1280
buru1308	Buruwai	asi	nucl1709/cent2116/asma1256/saba1280
casu1237	Casuarina Coast Asmat	asc	nucl1709/cent2116/asma1256/asma1257
nort2917	Momogo-Pupis-Irogo	nks	nucl1709/cent2116/asma1256/asma1257
yaos1235	Yaosakor Asmat	asy	nucl1709/cent2116/asma1256/asma1257/cent2247
cent2117	Central Asmat	cns	nucl1709/cent2116/asma1256/asma1257/cent2247
tamn1235	Tamnim Citak	tml	nucl1709/cent2116/asma1256/asma1257/cita1246
cita1245	Citak	txt	nucl1709/cent2116/asma1256/asma1257/cita1246
diuw1238	Diuwe	diy	nucl1709/cent2116/asma1256/asma1257/cita1246
sawi1257	Sawi	saw	nucl1709/cent2116/awyu1265/grea1275/awyu1263/unun9981
wang1299	Wanggom	wng	nucl1709/cent2116/awyu1265/grea1275/awyu1263/ndei1235
komb1274	Kombai	tyn	nucl1709/cent2116/awyu1265/grea1275/awyu1263/ndei1235
jair1235	Kia River Awyu	awv	nucl1709/cent2116/awyu1265/grea1275/awyu1263/awyu1264
eder1237	Edera Awyu	awy	nucl1709/cent2116/awyu1265/grea1275/awyu1263/awyu1264
sout2941	South Awyu	aws	nucl1709/cent2116/awyu1265/grea1275/awyu1263/awyu1264
nort2918	North Awyu	yir	nucl1709/cent2116/awyu1265/grea1275/awyu1263/awyu1264
asue1235	Asue Awyu	psa	nucl1709/cent2116/awyu1265/grea1275/awyu1263/awyu1264
cent2118	Central Awyu	awu	nucl1709/cent2116/awyu1265/grea1275/awyu1263/awyu1264/mapp1234
aghu1255	Aghu	ahh	nucl1709/cent2116/awyu1265/grea1275/awyu1263/awyu1264/mapp1234
mand1445	Mandobo Bawah	bwp	nucl1709/cent2116/awyu1265/grea1275/awyu1263/dumu1247/mand1473
mand1444	Mandobo Atas	aax	nucl1709/cent2116/awyu1265/grea1275/awyu1263/dumu1247/mand1473
wamb1259	Wambon	wms	nucl1709/cent2116/awyu1265/grea1275/awyu1263/dumu1247/ketu1239
ketu1238	Ketum	ktt	nucl1709/cent2116/awyu1265/grea1275/awyu1263/dumu1247/ketu1239
koro1312	Korowai	khe	nucl1709/cent2116/awyu1265/grea1275/beck1235
komy1238	Komyandaret	kzv	nucl1709/cent2116/awyu1265/grea1275/beck1235/tsak1251
tsak1250	Tsaukambo	kvz	nucl1709/cent2116/awyu1265/grea1275/beck1235/tsak1251
oksa1245	Oksapmin	opm	nucl1709/cent2116/awyu1265/okok1235
ngal1298	Ngalum	szb	nucl1709/cent2116/awyu1265/okok1235/okkk1242
tifa1245	Tifal	tif	nucl1709/cent2116/awyu1265/okok1235/okkk1242/moun1253
bimi1240	Bimin	bhl	nucl1709/cent2116/awyu1265/okok1235/okkk1242/moun1253
faiw1243	Faiwol	fai	nucl1709/cent2116/awyu1265/okok1235/okkk1242/moun1253
tele1256	Telefol	tlf	nucl1709/cent2116/awyu1265/okok1235/okkk1242/moun1253
urap1239	Urapmin	urm	nucl1709/cent2116/awyu1265/okok1235/okkk1242/moun1253
seta1246	Setaman	stm	nucl1709/cent2116/awyu1265/okok1235/okkk1242/moun1253
mian1256	Mian	mpt	nucl1709/cent2116/awyu1265/okok1235/okkk1242/moun1253/mian1255
suga1249	Suganga	sug	nucl1709/cent2116/awyu1265/okok1235/okkk1242/moun1253/mian1255
sout2940	South Muyu	kts	nucl1709/cent2116/awyu1265/okok1235/okkk1242/lowl1259
yong1280	Yonggom	yon	nucl1709/cent2116/awyu1265/okok1235/okkk1242/lowl1259
iwur1240	Morop-Dintere	iwo	nucl1709/cent2116/awyu1265/okok1235/okkk1242/lowl1259
ning1274	Ninggerum	nxr	nucl1709/cent2116/awyu1265/okok1235/okkk1242/lowl1259
nort2916	North Muyu	kti	nucl1709/cent2116/awyu1265/okok1235/okkk1242/lowl1259
kopk1238	Kopkaka	opk	nucl1709/cent2116/awyu1265/okok1235/okkk1242/kwer1266
kwer1265	Kwer	kwr	nucl1709/cent2116/awyu1265/okok1235/okkk1242/kwer1266/kwer1267
buru1307	Burumakok	aip	nucl1709/cent2116/awyu1265/okok1235/okkk1242/kwer1266/kwer1267
tang1353	Tangko	tkx	nucl1709/cent2116/awyu1265/okok1235/okkk1242/tang1376
naka1265	Nakai	nkj	nucl1709/cent2116/awyu1265/okok1235/okkk1242/tang1376
gend1249	Gende	gaf	nucl1709/kain1273/goro1272
fore1270	Fore	for	nucl1709/kain1273/goro1272/nucl1760/fore1273
gimi1243	Gimi (Eastern Highlands)	gim	nucl1709/kain1273/goro1272/nucl1760/fore1273
dano1240	Dano	aso	nucl1709/kain1273/goro1272/nucl1760/gahu1246
toka1244	Tokano	zuh	nucl1709/kain1273/goro1272/nucl1760/gahu1246
alek1238	Alekano	gah	nucl1709/kain1273/goro1272/nucl1760/gahu1246
bena1264	Benabena	bef	nucl1709/kain1273/goro1272/nucl1760/nucl1756
yawe1241	Yaweyuha	yby	nucl1709/kain1273/goro1272/nucl1760/nucl1756
sian1257	Siane	snp	nucl1709/kain1273/goro1272/nucl1760/nucl1756
kama1370	Kamano	kbq	nucl1709/kain1273/goro1272/nucl1760/nucl1756/kama1374
yaga1260	Yagaria	ygr	nucl1709/kain1273/goro1272/nucl1760/nucl1756/kama1374
kani1286	Kanite	kmu	nucl1709/kain1273/goro1272/nucl1760/nucl1756/kama1374
keya1238	Keyagana	kyg	nucl1709/kain1273/goro1272/nucl1760/nucl1756/kama1374
inok1238	Inoke-Yate	ino	nucl1709/kain1273/goro1272/nucl1760/nucl1756/kama1374
abag1245	Abaga	abg	nucl1709/kain1273/goro1272/nucl1760/nucl1756/kama1374/unun9976
isab1240	Isabi	isa	nucl1709/kain1273/goro1272/unun9977
kena1250	Kenati	gat	nucl1709/kain1273/unun9974
waff1241	Waffa	waj	nucl1709/kain1273/kain1274/tair1260
sout2943	South Tairora	omw	nucl1709/kain1273/kain1274/tair1260
binu1245	Binumarien	bjr	nucl1709/kain1273/kain1274/tair1260
nort2920	North Tairora	tbg	nucl1709/kain1273/kain1274/tair1260
usar1243	Usarufa	usa	nucl1709/kain1273/kain1274/gauw1235/auya1234
awiy1238	Awiyaana	auy	nucl1709/kain1273/kain1274/gauw1235/auya1234
gads1258	Gadsup	gaj	nucl1709/kain1273/kain1274/gauw1235/gads1260
agar1252	Agarabi	agd	nucl1709/kain1273/kain1274/gauw1235/gads1260
awap1236	Awa (Papua New Guinea)	awb	nucl1709/kain1273/kain1274/gauw1235/awao1234
owen1244	Oweina	wsr	nucl1709/kain1273/kain1274/gauw1235/awao1234
kamb1303	Kambaira	kyy	nucl1709/kain1273/kain1274/unun9975
wano1243	Wano	wno	nucl1709/dani1287
ngge1241	Nggem	nbq	nucl1709/dani1287
west2594	Western Dani	dnw	nucl1709/dani1287/cent2233
midg1235	Mid Grand Valley Dani	dnt	nucl1709/dani1287/cent2233/gran1246
lowe1415	Lower Grand Valley Dani	dni	nucl1709/dani1287/cent2233/gran1246/sout3374
hupl1238	Hupla	hap	nucl1709/dani1287/cent2233/gran1246/sout3374
wala1269	Walak	wlw	nucl1709/dani1287/cent2233/gran1246/wala1275
uppe1430	Upper Grand Valley Dani	dna	nucl1709/dani1287/cent2233/gran1246/wala1275
ndug1245	Nduga	ndx	nucl1709/dani1287/ngal1299
sili1249	Silimo	wul	nucl1709/dani1287/ngal1299
pass1247	Pass Valley Yali	yac	nucl1709/dani1287/ngal1299/yali1257
angg1239	Angguruk Yali	yli	nucl1709/dani1287/ngal1299/yali1257
nini1235	Ninia Yali	nlk	nucl1709/dani1287/ngal1299/yali1257
mari1435	Maring	mbw	nucl1709/cent2120/jimi1245
kand1303	Kandawo	gam	nucl1709/cent2120/jimi1245/kand1306
nara1264	Narak	nac	nucl1709/cent2120/jimi1245/kand1306
melp1238	Melpa	med	nucl1709/cent2120/hage1248/melp1239
boun1245	Bo-Ung	mux	nucl1709/cent2120/hage1248/melp1239
imbo1238	Imbongu	imo	nucl1709/cent2120/hage1248/auag1234
umbu1258	Umbu-Ungu	ubu	nucl1709/cent2120/hage1248/auag1234
kuma1280	Kuman	kue	nucl1709/cent2120/simb1258/nucl1617/kuma1279
domm1246	Dom	doa	nucl1709/cent2120/simb1258/nucl1617/kuma1279
goli1247	Golin	gvf	nucl1709/cent2120/simb1258/nucl1617/goli1246
salt1242	Salt-Yui	sll	nucl1709/cent2120/simb1258/nucl1617/goli1246
sina1271	Sinasina	sst	nucl1709/cent2120/simb1258/nucl1617/goli1246
noma1262	Nomane	nof	nucl1709/cent2120/simb1258/chua1249
chua1250	Chuave	cjv	nucl1709/cent2120/simb1258/chua1249
nucl1620	Wahgi	wgi	nucl1709/cent2120/wahg1249
nort2921	North Wahgi	whg	nucl1709/cent2120/wahg1249
niii1240	Nii	nii	nucl1709/cent2120/wahg1249
kyak1244	Kyaka	kyc	nucl1709/enga1254/enga1251
enga1252	Enga	enq	nucl1709/enga1254/enga1251
ipil1240	Ipili	ipi	nucl1709/enga1254/enga1251
lemb1266	Lembena	leq	nucl1709/enga1254/enga1251
biso1243	Bisorio	bir	nucl1709/enga1254/enga1251/oute1259
nete1240	Nete	net	nucl1709/enga1254/enga1251/oute1259
huli1244	Huli	hui	nucl1709/enga1254/kewa1249
samb1321	Samberigi	ssx	nucl1709/enga1254/kewa1249/anga1291
anga1293	Angal	age	nucl1709/enga1254/kewa1249/anga1291/anga1313/anga1314
anga1294	Angal Enen	aoe	nucl1709/enga1254/kewa1249/anga1291/anga1313/anga1314
anga1292	Angal Heneng	akh	nucl1709/enga1254/kewa1249/anga1291/anga1313/anga1314
west2599	West Kewa	kew	nucl1709/enga1254/kewa1249/anga1291/anga1313/kewa1250
erav1244	Erave	kjy	nucl1709/enga1254/kewa1249/anga1291/anga1313/kewa1250/sout3252
east2516	East Kewa	kjs	nucl1709/enga1254/kewa1249/anga1291/anga1313/kewa1250/sout3252
moni1261	Moni	mnz	nucl1709/pani1259
daoo1238	Dao	daz	nucl1709/pani1259/auye1239
auye1238	Auye	auu	nucl1709/pani1259/auye1239
ekar1243	Ekari	ekg	nucl1709/pani1259/meew1234
wola1243	Wolani	wod	nucl1709/pani1259/meew1234
guhu1244	Guhu-Samane	ghs	nucl1709/bina1276
yeko1240	Yekora	ykr	nucl1709/bina1276/bina1279
suen1241	Suena	sue	nucl1709/bina1276/bina1279/nort2909
ziaa1250	Zia	zia	nucl1709/bina1276/bina1279/nort2909
bina1277	Binandere	bhg	nucl1709/bina1276/bina1279/nucl1603
ewag1241	Ewage-Notu	nou	nucl1709/bina1276/bina1279/nucl1603/sout2934/coas1297
gain1243	Gaina	gcn	nucl1709/bina1276/bina1279/nucl1603/sout2934/coas1297/gaen1235
kora1294	Korafe-Yegha	kpr	nucl1709/bina1276/bina1279/nucl1603/sout2934/coas1297/gaen1235
dogh1241	Doghoro	dgx	nucl1709/bina1276/bina1279/nucl1603/sout2934/coas1297/baru1268
baru1269	Baruga	bjz	nucl1709/bina1276/bina1279/nucl1603/sout2934/coas1297/baru1268
aeka1244	Aeka	aez	nucl1709/bina1276/bina1279/nucl1603/sout2934/orok1268
orok1269	Orokaiva	okv	nucl1709/bina1276/bina1279/nucl1603/sout2934/orok1268
hunj1241	Hunjara-Kaina Ke	hkk	nucl1709/bina1276/bina1279/nucl1603/sout2934/orok1268
nalc1240	Nalca	nlc	nucl1709/mekk1240/west2585
koru1245	Korupun-Sela	kpq	nucl1709/mekk1240/west2585
kosa1249	Kosarek Yale	kkl	nucl1709/mekk1240/west2585
nips1240	Nipsan	nps	nucl1709/mekk1240/west2585
eipo1242	Eipomek	eip	nucl1709/mekk1240/east2504
unaa1239	Una	mtg	nucl1709/mekk1240/east2504
kete1254	Ketengban	xte	nucl1709/mekk1240/east2504
anja1238	Anjam	boj	nucl1709/mada1298/raic1241/mind1258/lowe1462/coas1332
bong1291	Bongu	bpu	nucl1709/mada1298/raic1241/mind1258/lowe1462/coas1332
samm1244	Sam	snx	nucl1709/mada1298/raic1241/mind1258/lowe1462/inla1274
male1291	Male (Papua New Guinea)	mdc	nucl1709/mada1298/raic1241/mind1258/lowe1462/inla1274
jili1241	Jilim	jil	nucl1709/mada1298/raic1241/mind1258/uppe1484
rera1240	Rerau	rea	nucl1709/mada1298/raic1241/mind1258/uppe1484
